player_id,PC1,PC2,PC3,PC4,PC5,PlayerCluster
8,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102,4
18,1.1022111272532942,1.0531847694727794,-0.27272145430416117,-1.4296312797947597,0.4359610975802474,1
21,0.47443380796151435,-0.11194960626880654,1.6688452159398521,0.05826127764537264,-0.19643327966437274,1
28,-2.508241134729985,-1.797124203539382,0.25715895266894184,0.9114928209356807,-0.012547074488692628,0
36,1.343450232747683,-0.7158031825117254,0.14146514535478194,0.6620227052874056,-1.121402421491644,1
38,1.5479901235940894,-0.9596945098225171,-0.09257946518012393,0.1450430232872569,-0.5174435961272362,1
44,-2.7824613058511614,-1.1056734873961898,0.2327985035098375,-0.7365932922637467,0.26357166391207065,0
45,-0.020564212480926818,-1.0057443217331448,-0.9166266998557988,1.0705231244082798,0.28363688945747095,0
46,-0.3049859645301885,-1.4839204398474355,0.6897209689909862,-0.22725387740366956,-0.8491893916976501,1
53,1.2192179157722618,0.1623137140873699,0.2486917307787202,-1.382132070051525,0.8181895953571365,1
59,-0.34022387309429925,-0.94296360926729,-0.9296919732946942,-0.3533435741769392,0.7804106840369258,0
64,3.9278031912907942,-1.512272481066098,-0.22666550132837876,0.7692394243268449,-0.45223816077747386,3
68,-1.3790090692690875,-1.3263411320863905,1.072906446503405,-0.04673896304740733,0.4444387259576801,0
71,-1.1225007190895044,-0.7890244532978588,-0.6082219240346503,1.1308846044271443,0.30483700807273956,0
75,4.981806205105848,-0.6269402027055058,-0.5637307012791601,0.027798847696695307,-1.285811966142204,3
82,0.1788787604196323,-1.2275680638706943,1.2226256711442485,-0.48340498328385,-0.39230708603743153,1
83,-3.187563282733587,-1.585913609632645,0.24713505186616758,1.0647146124696343,0.4975398272670003,0
84,2.037363662804362,-1.2959407439516328,1.0828347841818937,-1.120486229537009,-0.2686967717767428,1
86,3.2553843384902774,-0.0732683551317218,-1.0084587017247766,0.5801057643327087,1.547042744983912,3
89,1.0317637482798114,-1.3570601822952615,0.8671824263957126,-0.05906406225894099,0.35267371619647647,1
114,2.0795430930293906,-1.689890961125826,-0.541043381609125,-0.8468123121819778,0.47641274136219625,3
115,-0.019882414347617908,-0.9128199761881065,1.069899830655348,0.007457017447298562,-0.4522325259203616,1
117,-0.619697256785197,0.5347279146277795,0.11650873683507368,0.06028075420182374,-0.32011654942215434,4
118,1.8953106226785388,0.31618403225625336,2.2634991162528943,-1.0295527610602333,1.480023574812671,1
121,1.852759814083246,-0.6436937962427813,1.1121005825849337,-1.7512045790222575,0.2635297763930921,1
123,1.0185325248801786,-1.3518333732471313,0.36649532781228256,0.33678720251377936,-0.47446251127175815,1
124,5.791257813510067,-2.4535749312870316,-1.005072231167047,0.6440824044228364,-0.005591581355471107,3
126,0.5501000877692043,2.454620533584734,-0.04140136677091709,0.5096651052525907,0.8900905735413767,2
131,0.26865778456767214,2.2297991430579116,0.8276228456669028,0.45349083260720546,-0.6100775779040543,2
136,4.023947731685267,-1.1875274511613696,-0.6695285440099678,1.4453270583436695,-0.5662385289283506,3
142,2.1218274929731518,-1.3738882087686604,-0.4397475609441232,-0.22265005522546835,-0.5730443903169412,3
147,2.436948072176743,5.152901725689207,-0.9370078019134591,-0.8657788807427936,0.3754536303514949,2
153,3.298313900113016,-0.9663533996220017,-0.39119677421989474,2.1517194529310966,-0.32483376672798936,3
157,-2.81713546304376,-1.3159861199895821,0.49482035855685386,0.21325416599920555,-0.05027963354704388,0
169,-3.043849600095863,1.5952910593255347,-1.041691508281529,0.11514453459071006,-0.2909575336897199,4
175,3.063461866063909,0.8581170842806998,1.1142718004523773,-1.918637300403563,-0.6225346737830154,1
176,-1.2602224215164233,-1.935476355127715,1.0065177165381802,0.592029103317046,-0.6466852323959272,0
186,-1.6124518717002534,-0.3079524445757928,0.5055968850001304,0.05187971106680704,-0.3901592614797666,0
189,-0.2575781707167564,-1.3558955508653396,-0.7769121488716212,0.498366664099768,0.8352489549722797,0
190,-1.4098025945073303,1.5305026192565536,0.896630371512626,0.8481775444634492,0.36935052254139544,4
195,2.1113708412158516,1.1424641085012617,0.2963228739186396,0.3577010161769609,-1.0634062014969232,1
196,-1.1120389050381059,-1.0097555712984596,-0.4211415706131805,0.5806508027218895,-0.5628854195886129,0
200,-0.2237662222986966,-0.5561436937842528,0.5461463397379527,0.5760631848131103,0.4335360315554942,1
203,-0.4299517493754675,-0.5825824521776771,0.9342193680680182,-1.4836167125105113,0.14886272008193044,1
204,3.251955985669961,1.3997602982786592,-1.3482067037317487,-0.8324221941988444,0.7642342459554837,3
206,-0.34321947098635425,0.3709118939610313,1.1201715254136944,0.6129589652565308,0.34919550700790697,1
207,-0.18086473235079914,0.24934651243240502,0.5983966090906054,0.8261373044114324,-0.3786412306306511,1
208,-1.7515425139155367,0.2315638038536915,-0.21695333566845576,-0.2354754783579908,-0.1284973348060241,0
215,-1.8899408137344684,-0.9465454336684256,-0.1967818273918604,-0.21839820229958085,-0.1085058388117256,0
216,5.949880382840057,-2.056213953743848,-2.162735441002919,1.119941512580065,0.40756826616331193,3
218,0.42021261550838646,3.2662214518611368,-0.5792236335148673,1.5910054833616931,-0.1903299857804566,2
220,-0.8729132169305651,-1.3153473374059963,0.5266992056727391,0.1433714048147981,0.4461791160497799,0
222,3.208790194326307,0.053950390405220996,0.813579479712791,0.7228497131436071,-0.8516165731467594,3
227,-0.5099116643887744,-0.8126435874378471,-0.005444364133531804,0.6363103828194855,0.08122732597733759,0
237,-1.723281301142685,-1.1292023303549734,0.28334718125582836,0.6319050891358806,0.6975300623552535,0
242,4.260630916105762,-1.2345026460524084,-1.3915997742060189,-0.5942158605667784,0.6150554979706269,3
243,-0.06916507255828075,-1.1951981721781497,1.033095276852006,-0.6570930088141518,-0.11974238746469737,1
246,-1.0092154943527278,2.8355259377053668,-0.2448920625265001,1.7018661005062257,-0.0090325587262881,4
247,-3.3144926066115805,-1.6100996249434507,0.6646223111207562,0.6124618618998628,0.4395667453730878,0
249,-2.541246566228962,-0.584952463511222,0.003784209745718939,-0.1975419804426388,-0.00735540779226922,0
250,-0.8689174316648971,3.0788987649513455,-0.42019952307102554,0.36460554714774646,-0.3127517170447998,4
256,-2.5943291200798817,-0.5180907121830874,-0.45059858742837344,-0.3552643247584853,0.667322389231596,0
260,1.8353032335931774,-0.9375161769310533,-0.8945827599855734,1.3421384388639344,-0.6527020516579056,3
264,1.9321029394702116,-1.9693918375563209,-0.5176833875625415,0.3522797240493911,-0.3494506278268211,3
265,3.088258989140942,0.20294814284334212,-1.1654278833945826,0.9216038849634476,-0.04634142915596294,3
276,-1.779824138578317,0.07941530587873812,-0.17392837414177514,-0.4643515089509904,-0.0006700876466914305,0
281,-1.068827402759361,2.5446486304362703,-0.33028704667678516,1.1367963861175057,-0.16279261617071883,4
283,-1.83001960047554,0.9371023155169873,0.4854452349991551,0.7027411362680651,0.16260263563761804,4
285,0.19012233248118174,-2.1589298212989028,-0.6095696286490359,-0.08463179151347351,0.3586870816264434,1
286,-2.0602518480370677,3.7771227377275283,-1.3776601488146902,0.6719321343685942,-0.5796071116435412,4
303,-1.9219829347208202,-1.0910219218928467,0.6289962389288898,0.35757518928569587,0.30686440245530233,0
308,2.4228770903720576,-1.667031114505387,-0.5410673058252462,1.436592745263387,-1.0102669972019496,3
317,0.35636827043155805,-0.7089930900837346,-0.5713477421813102,-0.004920920099755091,-0.0573971159324812,1
322,2.588271063577442,5.315435953213907,-0.41393609699705486,-0.43026196536440753,-0.06774917388436504,2
323,-2.464925250056939,0.4177959550456833,0.7611578877565539,1.364125959275073,0.8851624674207053,0
325,-2.9726774421461815,1.9269178073485613,-1.4200906434637237,0.225997991324192,-0.48358458196622955,4
327,2.9706049589449974,-1.793446453337435,-0.84714188329013,-0.24035869809637073,0.5086890123580378,3
341,-2.1209901572940972,-0.6522126823908545,0.5075244442285618,-0.6508142540184572,-0.21370340250927097,0
347,2.185187819878175,-0.6717373464988213,-1.1330537392932158,-0.4512376873604495,-0.625522741506148,3
348,-2.426190998546422,-0.4460492011494589,-0.5425102745488384,0.7538477249315683,1.008153029394092,0
351,-1.9441138883499092,-0.7933319987510316,0.25900191418764473,0.5712728088250196,-0.7411593830197087,0
354,-2.7972792142829683,-0.31001071512295353,-0.23037522942214816,-0.1403215970135956,-0.2604585203534037,0
355,-1.4853400316680532,-1.4561011390384544,0.4745991009723385,-0.11028817875260559,-0.13627488035674867,0
361,2.828165679373954,-1.7616375539921032,-0.47602307566756197,0.7493235987631621,-0.03792809788188189,3
373,-0.6983502848981264,-0.9036766311381693,0.5001211322242957,0.8774061951858205,-0.3284793826413627,0
382,4.667877797201897,-0.9898500683384088,-2.0385715804730298,-0.17929807724227548,1.0004811270975287,3
384,-2.4361296620397748,-0.4906875181889194,0.8564038061437714,0.6554875571366914,-0.053190093429668024,0
385,-1.0025940342928155,1.5007335701299132,-0.44331059801698586,-0.11983788380363579,-0.08983705556616776,4
391,0.4597736242075459,-1.443888984937248,1.8425602145749251,-0.24784114485043532,-1.1058594348707385,1
394,-2.954910846723851,1.5932857042376352,-0.7016448801045474,0.3605822948036757,0.6482845982553437,4
403,-3.130958351689999,-0.7539822174293186,-0.5693438895558939,0.27884844011495136,0.4198575218680129,0
407,0.7940985467954801,0.41067256088991516,0.421450606190224,-1.4122789814474173,-0.4948217292472786,1
415,4.274853901075078,-2.0290448654844426,-2.3237146355851643,-0.09897171653010767,1.637481159641352,3
417,0.42143376439952407,-1.7561940055279839,-0.1364114556838687,0.08551227907116586,0.19678451906556874,1
418,-3.142439121629244,0.8862180757412408,-2.5853450694552995,-2.1109977932752244,-0.5129723427308981,4
426,1.3103508295912443,5.180918250759915,-2.1999604720519637,-1.3171083507204815,-0.7231317994810234,2
430,0.8640868888297446,0.2860729801587498,0.8658716502806226,-0.6434997983702611,0.07812245397446632,1
431,2.8595433298282296,2.009449069694364,1.47473845813698,-0.09054288674203266,-1.384257125560455,2
434,-0.6999437733216335,-0.8003837471721914,0.24974843990944984,0.28646411490521795,-0.251399756984014,0
437,-0.8237175553123935,-0.5621238202675856,0.5495831818081576,-0.5508035564943755,-0.2803100517291699,0
441,4.231139122555406,0.34218669739364743,-0.7634309686814335,0.5243725739533887,-1.121705698597989,3
446,-0.30467684611481005,-1.0910696666540671,1.0366410957220131,0.1860927048660677,0.3935853164361431,1
448,-1.1384461663557102,-0.7923447838057877,-0.136000676428278,-1.4736486975449226,-0.29061654266493436,0
455,-2.04762749215729,-0.9842913827916996,-1.0405263771158342,-0.2885960232727159,0.18436771732177423,0
456,-2.538141842111946,-1.3435775951375044,0.19204832135621633,1.8573638132424206,1.0537091323032537,0
457,-1.3795905397324233,-1.41890535543757,0.1685599950869474,0.6491179013305661,0.07052712856555504,0
458,1.8780763307031405,-1.422675660934899,-0.16280143676147846,0.12156027652590976,0.3303797094725282,1
486,4.284523913329394,-1.7781489479156591,-1.092297455230296,-1.3914720637842353,1.1401881123194155,3
488,-1.2621096236650464,0.16885785158362598,-1.855384652157623,-1.4446018396877474,-0.04610808492800657,4
492,-2.8080434583470923,-1.5934979579915587,1.2868827289815197,1.3878818650274254,0.7125143318291257,0
497,-1.9584737938128618,-0.6081495540374863,-0.7551071156564565,0.5569874360054881,0.08528365802901733,0
507,-1.9265869312619068,-0.43972242754333224,-0.10132507932537477,-1.1304869684176502,0.0325789812450736,0
514,-0.4176034328198673,-1.1710239638555011,0.6331440174209872,0.9579114415299828,0.11741608677306839,0
519,6.750089403130343,2.002434928624408,1.3011882656809453,0.895104261081695,-0.8778563451921714,3
520,1.6749476642597403,0.6298078309440973,0.8158578105644971,-1.1429110084514484,-1.0830146106434855,1
