pos,PC1,PC2,PC3,PC4,PC5
C,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
C,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
C,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
C,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
C,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
C,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
C,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
C,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
C,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
C,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
C,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
C,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
C,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
,-1.4336364715925936,1.206374650778696,0.5219000968548019,2.08187395869874,0.5384396436789102
